run_id,criterion_id,condition,stratum,selection_probability,seed,sampling_script,audit_id
run-066,T03-R01,world_first,world_first|not_accessed,0.20175438596491227,60148,scripts/sample_audits.py,AA-0057
run-118,T05-R02,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0058
run-016,T01-R07,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0059
run-053,T03-R05,world_first,world_first|accessed,0.2003257328990228,60148,scripts/sample_audits.py,AA-0060
run-098,T05-R08,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0061
run-105,T05-R06,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0062
run-147,T08-R01,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0063
run-138,T06-R01,world_first,world_first|unknown,0.18181818181818182,60148,scripts/sample_audits.py,AA-0064
run-113,T05-R03,world_first,world_first|accessed,0.2003257328990228,60148,scripts/sample_audits.py,AA-0065
run-097,T05-R05,world_first,world_first|accessed,0.2003257328990228,60148,scripts/sample_audits.py,AA-0066
run-097,T05-R09,world_first,world_first|accessed,0.2003257328990228,60148,scripts/sample_audits.py,AA-0067
run-137,T06-R04,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0068
run-100,T05-R03,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0069
run-033,T02-R04,world_first,world_first|accessed,0.2003257328990228,60148,scripts/sample_audits.py,AA-0070
run-078,T04-R12,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0071
run-003,T01-R01,world_first,world_first|not_accessed,0.20175438596491227,60148,scripts/sample_audits.py,AA-0072
run-061,T03-R02,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0073
run-163,T08-R02,world_first,world_first|accessed,0.2003257328990228,60148,scripts/sample_audits.py,AA-0074
run-105,T05-R02,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0075
run-028,T02-R02,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0076
run-021,T01-R01,world_first,world_first|accessed,0.2003257328990228,60148,scripts/sample_audits.py,AA-0077
run-101,T05-R08,world_first,world_first|not_accessed,0.20175438596491227,60148,scripts/sample_audits.py,AA-0078
run-088,T04-R08,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0079
run-027,T02-R02,world_first,world_first|accessed,0.2003257328990228,60148,scripts/sample_audits.py,AA-0080
run-023,T01-R11,world_first,world_first|accessed,0.2003257328990228,60148,scripts/sample_audits.py,AA-0081
run-041,T02-R04,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0082
run-076,T04-R02,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0083
run-014,T01-R03,task_first,task_first|not_accessed,0.19753086419753085,60148,scripts/sample_audits.py,AA-0084
run-078,T04-R07,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0085
run-061,T03-R01,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0086
run-126,T06-R04,world_first,world_first|accessed,0.2003257328990228,60148,scripts/sample_audits.py,AA-0087
run-054,T03-R07,world_first,world_first|accessed,0.2003257328990228,60148,scripts/sample_audits.py,AA-0088
run-009,T01-R11,world_first,world_first|accessed,0.2003257328990228,60148,scripts/sample_audits.py,AA-0089
run-084,T04-R02,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0090
run-026,T02-R03,world_first,world_first|not_accessed,0.20175438596491227,60148,scripts/sample_audits.py,AA-0091
run-192,T07-R01,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0092
run-182,T07-R03,world_first,world_first|not_accessed,0.20175438596491227,60148,scripts/sample_audits.py,AA-0093
run-086,T04-R06,world_first,world_first|accessed,0.2003257328990228,60148,scripts/sample_audits.py,AA-0094
run-043,T02-R03,world_first,world_first|not_accessed,0.20175438596491227,60148,scripts/sample_audits.py,AA-0095
run-112,T05-R03,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0096
run-046,T02-R09,world_first,world_first|accessed,0.2003257328990228,60148,scripts/sample_audits.py,AA-0097
run-098,T05-R11,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0098
run-018,T01-R04,world_first,world_first|accessed,0.2003257328990228,60148,scripts/sample_audits.py,AA-0099
run-048,T02-R08,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0100
run-115,T05-R07,world_first,world_first|not_accessed,0.20175438596491227,60148,scripts/sample_audits.py,AA-0101
run-133,T06-R02,task_first,task_first|not_accessed,0.19753086419753085,60148,scripts/sample_audits.py,AA-0102
run-081,T04-R01,world_first,world_first|accessed,0.2003257328990228,60148,scripts/sample_audits.py,AA-0103
run-007,T01-R04,world_first,world_first|accessed,0.2003257328990228,60148,scripts/sample_audits.py,AA-0104
run-057,T03-R09,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0105
run-049,T03-R05,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0106
run-131,T06-R08,world_first,world_first|not_accessed,0.20175438596491227,60148,scripts/sample_audits.py,AA-0107
run-046,T02-R01,world_first,world_first|accessed,0.2003257328990228,60148,scripts/sample_audits.py,AA-0108
run-018,T01-R11,world_first,world_first|accessed,0.2003257328990228,60148,scripts/sample_audits.py,AA-0109
run-123,T06-R06,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0110
run-009,T01-R05,world_first,world_first|accessed,0.2003257328990228,60148,scripts/sample_audits.py,AA-0111
run-040,T02-R07,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0112
run-150,T08-R04,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0113
run-022,T01-R04,task_first,task_first|not_accessed,0.19753086419753085,60148,scripts/sample_audits.py,AA-0114
run-142,T06-R01,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0115
run-131,T06-R02,world_first,world_first|not_accessed,0.20175438596491227,60148,scripts/sample_audits.py,AA-0116
run-166,T08-R02,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0117
run-190,T07-R02,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0118
run-021,T01-R07,world_first,world_first|not_accessed,0.20175438596491227,60148,scripts/sample_audits.py,AA-0119
run-138,T06-R03,world_first,world_first|accessed,0.2003257328990228,60148,scripts/sample_audits.py,AA-0120
run-063,T03-R05,world_first,world_first|accessed,0.2003257328990228,60148,scripts/sample_audits.py,AA-0121
run-020,T01-R10,world_first,world_first|not_accessed,0.20175438596491227,60148,scripts/sample_audits.py,AA-0122
run-179,T07-R03,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0123
run-083,T04-R05,world_first,world_first|accessed,0.2003257328990228,60148,scripts/sample_audits.py,AA-0124
run-141,T06-R02,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0125
run-104,T05-R09,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0126
run-125,T06-R03,task_first,task_first|accessed,0.20078226857887874,60148,scripts/sample_audits.py,AA-0127
